time files tags
0.041592 172504 5002 
0.041833 172970 5002 
0.042906 173382 5002 
0.041397 173390 5002 
0.042171 173716 5002 
0.064158 175074 5002 
0.042906 176237 5002 
0.039485 176378 5002 
0.039917 176465 5002 
0.039972 177060 5002 
0.041448 179276 5002 
0.045362 179709 5002 
0.046499 180075 5002 
0.039989 180135 5002 
0.040239 180710 5002 
0.041426 180929 5002 
0.043777 183287 5002 
0.040074 183640 5002 
0.046753 183745 5002 
0.048133 183822 5002 
0.04277 184233 5002 
0.046143 185569 5002 
0.042034 186531 5002 
0.06679 192588 5002 
0.041151 192629 5002 
0.0405 192711 5002 
0.041635 192716 5002 
0.040339 193062 5002 
0.039448 194289 5002 
0.041296 194536 5002 
0.068111 195211 5002 
0.073869 195495 5002 
0.041545 196973 5002 
0.041897 197280 5002 
0.040364 197667 5002 
0.040513 198580 5002 
0.041628 199600 5002 
0.04824 199746 5002 
0.040572 200525 5002 
0.041719 202191 5002 
0.042818 203101 5002 
0.043859 203894 5002 
0.039882 203917 5002 
0.042076 205985 5002 
0.041531 209615 5002 
0.03807 210509 5002 
0.040904 210942 5002 
0.041088 212400 5002 
0.03973 214402 5002 
0.041407 218204 5002 
0.041412 219364 5002 
0.052028 221701 5002 
0.040566 221798 5002 
0.03975 223030 5002 
0.040811 223944 5002 
0.042401 224076 5002 
0.041725 224939 5002 
0.041494 224995 5002 
0.043062 225635 5002 
0.039486 227121 5002 
0.041948 227194 5002 
0.041263 227518 5002 
0.040817 229581 5002 
0.039002 231005 5002 
0.04147 233198 5002 
0.041402 235000 5002 
0.041815 235833 5002 
0.040119 235944 5002 
0.042085 238860 5002 
0.040862 239699 5002 
0.041841 239911 5002 
0.044064 240318 5002 
0.039919 240803 5002 
0.039784 244080 5002 
0.03825 244295 5002 
0.054337 245139 5002 
0.054985 245276 5002 
0.040596 245511 5002 
0.04143 248274 5002 
0.041108 248792 5002 
0.040421 250623 5002 
0.041255 250661 5002 
0.042426 254784 5002 
0.041856 259483 5002 
0.040035 259777 5002 
0.041284 259882 5002 
0.039378 261040 5002 
0.039776 262717 5002 
0.041362 262871 5002 
0.040343 263121 5002 
0.041006 263331 5002 
0.038063 263495 5002 
0.040234 264453 5002 
0.041605 264899 5002 
0.039569 264982 5002 
0.042004 266072 5002 
0.041412 267203 5002 
0.040167 269626 5002 
0.040953 269671 5002 
0.040563 269997 5002 
0.042191 270416 5002 
0.040209 270964 5002 
0.040818 271539 5002 
0.040301 272489 5002 
0.041179 272587 5002 
0.077621 273889 5002 
0.041215 274373 5002 
0.041662 275316 5002 
0.040484 276056 5002 
0.042717 277465 5002 
0.040234 277798 5002 
0.04144 278566 5002 
0.039726 279746 5002 
0.041165 280077 5002 
0.041756 280101 5002 
0.04011 280134 5002 
0.041637 282171 5002 
0.041105 282735 5002 
0.041044 282743 5002 
0.041321 283844 5002 
0.041389 284738 5002 
0.040507 284947 5002 
0.040138 285287 5002 
0.041528 285853 5002 
0.041723 286281 5002 
0.042625 287076 5002 
0.04286 287732 5002 
0.038288 288970 5002 
0.049425 290235 5002 
0.042243 290576 5002 
0.042193 290670 5002 
0.041985 291102 5002 
0.041004 291266 5002 
0.039251 294411 5002 
0.040061 294866 5002 
0.039229 421 514 
0.039536 2058 561 
0.038724 2456 573 
0.039428 3981 616 
0.03813 5021 646 
0.037271 5502 660 
0.039349 5715 666 
0.041154 7409 714 
0.039285 8623 749 
0.038331 12416 857 
0.039696 12541 861 
0.041325 12711 866 
0.040931 12739 867 
0.039938 12974 873 
0.040906 13011 874 
0.038291 13305 883 
0.037193 16138 964 
0.037101 16185 965 
0.03818 17804 1011 
0.038801 19417 1057 
0.04097 20006 1074 
0.040953 20162 1079 
0.037564 20695 1094 
0.03877 21069 1105 
0.06726 25207 1223 
0.039287 26045 1247 
0.038743 26146 1250 
0.036937 26489 1260 
0.039476 26843 1270 
0.039686 26886 1271 
0.039786 31760 1410 
0.053084 32137 1421 
0.037628 33343 1456 
0.037843 33397 1457 
0.038183 33543 1461 
0.039779 33544 1461 
0.040105 34085 1477 
0.039324 34755 1496 
0.212178 36272 1539 
0.038876 37244 1567 
0.102011 40347 1656 
0.039567 40756 1668 
0.040545 42096 1706 
0.039617 42529 1719 
0.039103 42985 1732 
0.038658 43102 1735 
0.038119 44521 1776 
0.041635 44662 1780 
0.039324 45399 1801 
0.039599 46468 1831 
0.038267 47639 1865 
0.038377 48088 1878 
0.039906 48293 1883 
0.037499 48673 1894 
0.038295 50282 1941 
0.038052 50375 1943 
0.038718 50980 1961 
0.039942 54245 2054 
0.039717 56029 2105 
0.038678 56278 2112 
0.039248 57095 2136 
0.037913 59152 2195 
0.038 59365 2201 
0.03887 60808 2242 
0.038349 61274 2256 
0.037959 61320 2257 
0.037068 61681 2267 
0.039321 62046 2278 
0.038788 63122 2309 
0.049915 64764 2356 
0.038697 64930 2361 
0.035936 65935 2389 
0.037424 69380 2488 
0.039155 69453 2490 
0.036156 70689 2526 
0.037921 70716 2526 
0.036181 70873 2531 
0.037649 71196 2540 
0.03862 71591 2551 
0.040602 72602 2580 
0.038259 74597 2638 
0.038775 74778 2643 
0.038375 76000 2678 
0.040819 76442 2691 
0.038859 76576 2695 
0.039806 77229 2713 
0.042119 77713 2727 
0.037452 77737 2728 
0.039208 78247 2742 
0.039185 79173 2769 
0.039247 79390 2775 
0.03768 81335 2831 
0.03684 81942 2849 
0.037194 84114 2911 
0.040062 84426 2920 
0.03911 85237 2943 
0.039029 86604 2982 
0.038401 87641 3012 
0.036415 88204 3028 
0.040588 88653 3041 
0.039538 90288 3088 
0.050831 91656 3127 
0.051709 92041 3138 
0.03741 93824 3189 
0.039959 95730 3244 
0.036615 97834 3304 
0.038855 98756 3331 
0.038824 101526 3410 
0.03926 101802 3418 
0.038081 103279 3461 
0.037812 103297 3461 
0.038146 104578 3498 
0.039072 104822 3505 
0.037324 105046 3511 
0.048083 106465 3552 
0.039788 106566 3555 
0.037014 106833 3563 
0.037924 108758 3618 
0.036937 109164 3630 
0.054115 109400 3637 
0.039146 109657 3644 
0.040092 109831 3649 
0.03676 109866 3650 
0.036061 109880 3651 
0.038621 111163 3687 
0.041132 111515 3698 
0.038958 111713 3703 
0.038395 111921 3709 
0.036833 112689 3731 
0.039228 113748 3762 
0.037251 115876 3823 
0.05298 116708 3847 
0.051779 116942 3854 
0.050324 117448 3868 
0.03763 119247 3920 
0.038843 120577 3958 
0.037048 120662 3961 
0.036805 121746 3992 
0.03432 122909 4025 
0.037395 123333 4037 
0.037004 124809 4080 
0.03912 127939 4170 
0.040141 128024 4173 
0.036156 128364 4182 
0.062271 128748 4193 
0.040353 132091 4290 
0.039879 133185 4321 
0.039125 134482 4359 
0.037892 135502 4388 
0.038882 137363 4442 
0.037149 140243 4524 
0.071173 145680 4681 
0.040285 147768 4742 
0.039642 149450 4790 
0.03935 150623 4824 
0.058311 151091 4837 
0.062264 151273 4843 
0.061585 151903 4861 
0.036825 153261 4900 
0.037432 154970 4949 
0.039368 160824 5002 
0.039665 162272 5002 
0.038263 162327 5002 
0.038267 163717 5002 
0.039858 164550 5002 
0.039806 165491 5002 
0.039267 165812 5002 
0.039168 167055 5002 
0.038071 167937 5002 
0.03809 168470 5002 
0.038629 168573 5002 
0.038926 168666 5002 
0.03892 170002 5002 
0.03842 170382 5002 
0.067415 170778 5002 
0.040598 172759 5002 
0.039026 174211 5002 
0.040557 175762 5002 
0.039221 176076 5002 
0.040107 176305 5002 
0.035438 176421 5002 
0.038047 176555 5002 
0.040016 178358 5002 
0.045492 178387 5002 
0.037966 180688 5002 
0.051249 181432 5002 
0.038678 181638 5002 
0.03739 184456 5002 
0.036655 184974 5002 
0.037437 185070 5002 
0.038343 186931 5002 
0.037707 187034 5002 
0.038822 188439 5002 
0.03742 189322 5002 
0.039999 190746 5002 
0.038348 191059 5002 
0.040169 192571 5002 
0.039327 193011 5002 
0.041383 193154 5002 
0.039783 195027 5002 
0.040067 195158 5002 
0.040539 195525 5002 
0.03961 195707 5002 
0.039159 196168 5002 
0.039478 196770 5002 
0.043794 197092 5002 
0.037146 198400 5002 
0.097332 198459 5002 
0.036866 198812 5002 
0.044211 199003 5002 
0.039464 200422 5002 
0.038858 201675 5002 
0.038526 202493 5002 
0.039795 203525 5002 
0.037604 203631 5002 
0.039694 204505 5002 
0.040845 205902 5002 
0.039046 208967 5002 
0.038104 209727 5002 
0.059822 211290 5002 
0.040732 214548 5002 
0.037914 215813 5002 
0.040726 218106 5002 
0.041175 218416 5002 
0.040883 219362 5002 
0.038747 220055 5002 
0.039296 220086 5002 
0.037999 220316 5002 
0.038009 220831 5002 
0.041207 221867 5002 
0.041271 223668 5002 
0.040834 224306 5002 
0.048126 224371 5002 
0.037781 227363 5002 
0.037588 227898 5002 
0.039857 229190 5002 
0.041865 229558 5002 
0.039571 230777 5002 
0.039317 231805 5002 
0.039166 231834 5002 
0.04013 231846 5002 
0.041021 233047 5002 
0.037749 233334 5002 
0.038167 234482 5002 
0.03929 235223 5002 
0.037707 237641 5002 
0.040442 238566 5002 
0.038365 238780 5002 
0.061287 238947 5002 
0.039118 240493 5002 
0.038879 241637 5002 
0.039653 241991 5002 
0.038838 243051 5002 
0.037856 244125 5002 
0.038357 244313 5002 
0.035475 244497 5002 
0.040166 244940 5002 
0.039704 245011 5002 
0.038689 247433 5002 
0.039044 247442 5002 
0.03842 248898 5002 
0.039117 248932 5002 
0.07582 249147 5002 
0.042921 249783 5002 
0.048789 249840 5002 
0.037824 251262 5002 
0.039063 252004 5002 
0.037729 253601 5002 
0.041036 255634 5002 
0.039926 257175 5002 
0.039944 257349 5002 
0.037711 258854 5002 
0.039927 261133 5002 
0.040602 261515 5002 
0.039747 261789 5002 
0.038523 263037 5002 
0.038476 263435 5002 
0.037587 264462 5002 
0.042932 264930 5002 
0.073235 265955 5002 
0.037532 270962 5002 
0.041183 271720 5002 
0.037933 271841 5002 
0.039004 272715 5002 
0.037101 273704 5002 
0.038914 274614 5002 
0.037879 275716 5002 
0.038354 276028 5002 
0.041132 276061 5002 
0.039403 277080 5002 
0.039494 277216 5002 
0.038973 278139 5002 
0.038394 281867 5002 
0.040877 283643 5002 
0.04804 285176 5002 
0.048939 288597 5002 
0.039577 288864 5002 
0.038916 289383 5002 
0.039303 289835 5002 
0.039835 291990 5002 
0.040288 293102 5002 
0.066995 293704 5002 
0.038104 294966 5002 
0.04025 295217 5002 
0.048466 224 509 
0.04408 992 531 
0.038885 1439 544 
0.040554 2062 561 
0.039745 2163 564 
0.040184 2501 574 
0.040841 2830 583 
0.037289 3310 597 
0.038826 5310 654 
0.054674 6204 680 
0.053213 6553 690 
0.039576 7092 705 
0.047399 7227 709 
0.040182 7391 714 
0.04033 7483 716 
0.037908 8391 742 
0.037893 9944 787 
0.040127 12080 848 
0.043072 12451 858 
0.036506 12947 872 
0.038928 14244 909 
0.04398 14344 912 
0.044326 17331 998 
0.039721 17577 1005 
0.046616 18941 1044 
0.037789 19710 1066 
0.03741 20762 1096 
0.039526 21526 1118 
0.040439 22853 1156 
0.039136 23296 1168 
0.037963 23784 1182 
0.038993 24023 1189 
0.064193 24351 1198 
0.037351 25032 1218 
0.03835 25406 1229 
0.038764 26354 1256 
0.040239 26867 1270 
0.040369 27766 1296 
0.040344 28287 1311 
0.040659 28833 1326 
0.038075 29909 1357 
0.039415 32204 1423 
0.039886 32658 1436 
0.039845 33199 1451 
0.039364 33329 1455 
0.0423 33464 1459 
0.040617 34028 1475 
0.03921 34122 1478 
0.03882 36234 1538 
0.037756 36269 1539 
0.039086 36602 1549 
0.039809 36619 1549 
0.037426 37341 1570 
0.039059 37381 1571 
0.038922 37409 1572 
0.041322 38297 1597 
0.039643 38416 1600 
0.039302 39556 1633 
0.039232 39664 1636 
0.038876 40464 1659 
0.041271 40469 1659 
0.040375 40777 1668 
0.040047 41385 1685 
0.038096 41444 1687 
0.039212 44270 1768 
0.040424 44888 1786 
0.039093 45422 1801 
0.038877 47134 1850 
0.038741 51309 1970 
0.041732 51730 1982 
0.039987 52091 1992 
0.039099 52506 2004 
0.037845 54673 2066 
0.040282 54874 2072 
0.04154 54978 2075 
0.057453 55860 2100 
0.038249 56343 2114 
0.034307 58283 2169 
0.04039 58441 2174 
0.05127 59814 2213 
0.052474 60929 2245 
0.037805 61948 2274 
0.038921 64355 2343 
0.041521 64955 2361 
0.04047 65922 2388 
0.040373 67799 2442 
0.038904 69036 2477 
0.040291 69431 2489 
0.040203 69595 2493 
0.036866 73387 2602 
0.046926 73604 2608 
0.041071 75188 2654 
0.039809 77083 2708 
0.04991 78605 2752 
0.051493 78786 2757 
0.049451 83527 2893 
0.053974 85008 2936 
0.050628 85234 2942 
0.039291 85347 2945 
0.037819 85454 2948 
0.040012 87417 3005 
0.038612 87767 3015 
0.044383 89412 3062 
0.047633 91358 3118 
0.039285 92810 3160 
0.039258 93305 3174 
0.041242 95051 3224 
0.038876 95956 3250 
0.040409 97487 3294 
0.040755 97523 3295 
0.039777 98687 3329 
0.039031 98944 3336 
0.040391 99606 3355 
0.0406 100167 3371 
0.053325 101910 3422 
0.054063 101999 3424 
0.054113 102029 3425 
0.038286 102507 3439 
0.037062 102691 3444 
0.042268 104207 3488 
0.038677 108223 3603 
0.040866 108365 3607 
0.05781 109029 3626 
0.041021 109536 3641 
0.040304 109560 3641 
0.041553 109746 3647 
0.04042 111772 3705 
0.039623 111846 3707 
0.038741 113210 3746 
0.088335 114102 3772 
0.03831 116370 3837 
0.039531 117904 3881 
0.082701 120814 3965 
0.039522 121374 3981 
0.037662 122751 4021 
0.040099 123870 4053 
0.038071 124826 4081 
0.038604 125159 4090 
0.039317 125471 4099 
0.039239 125902 4112 
0.040252 126532 4130 
0.041604 127194 4149 
0.04085 127480 4157 
0.03895 133160 4321 
0.039812 138091 4463 
0.039803 140220 4524 
0.038528 140937 4545 
0.037381 146214 4697 
0.041723 148155 4753 
0.038223 149532 4793 
0.038869 152046 4865 
0.038792 152382 4875 
0.040024 152663 4883 
0.04177 153159 4897 
0.039027 153246 4900 
0.039059 155801 4974 
0.039523 155923 4977 
0.0601 156282 4988 
0.039752 158741 5002 
0.04123 160288 5002 
0.041383 160521 5002 
0.041526 163926 5002 
0.04115 164404 5002 
0.039983 166393 5002 
0.041905 167068 5002 
0.043222 167260 5002 
0.040093 168650 5002 
0.036778 170239 5002 
0.040724 173286 5002 
0.040342 174655 5002 
0.0418 175505 5002 
0.04101 175527 5002 
0.04082 176048 5002 
0.041936 176520 5002 
0.041111 176691 5002 
0.068439 176715 5002 
0.044033 177685 5002 
0.042378 178604 5002 
0.047187 180459 5002 
0.039427 180486 5002 
0.040137 180833 5002 
0.03947 181747 5002 
0.041356 186099 5002 
0.077708 187274 5002 
0.039531 187743 5002 
0.040543 187955 5002 
0.041099 188962 5002 
0.039651 189225 5002 
0.040202 192892 5002 
0.040167 195213 5002 
0.039877 195463 5002 
0.040287 195654 5002 
0.03916 196372 5002 
0.047253 196449 5002 
0.040622 196654 5002 
0.040971 196842 5002 
0.040556 197791 5002 
0.040489 198813 5002 
0.041285 199248 5002 
0.039521 200195 5002 
0.039798 201429 5002 
0.06631 203551 5002 
0.063779 203912 5002 
0.039367 204480 5002 
0.037579 204669 5002 
0.040442 205558 5002 
0.038968 205586 5002 
0.040298 206266 5002 
0.041656 207069 5002 
0.039454 210084 5002 
0.03982 210119 5002 
0.040406 211392 5002 
0.040455 212468 5002 
0.054652 212638 5002 
0.041841 214738 5002 
0.038777 214974 5002 
0.040406 216424 5002 
0.041049 216559 5002 
0.041487 218883 5002 
0.041184 219193 5002 
0.039044 219778 5002 
0.042352 220109 5002 
0.040878 221323 5002 
0.035628 222448 5002 
0.04028 222540 5002 
0.040439 223649 5002 
0.04088 223839 5002 
0.041124 224787 5002 
0.04017 228776 5002 
0.042285 229221 5002 
0.041651 229378 5002 
0.039823 230429 5002 
0.039683 233118 5002 
0.063226 233831 5002 
0.039324 234313 5002 
0.038062 236369 5002 
0.041453 237357 5002 
0.04112 237839 5002 
0.039322 241866 5002 
0.040134 243123 5002 
0.036259 246567 5002 
0.062568 249789 5002 
0.04101 250138 5002 
0.038162 251152 5002 
0.037956 251751 5002 
0.039453 251918 5002 
0.039487 251974 5002 
0.040042 252979 5002 
0.040478 253990 5002 
0.037793 257190 5002 
0.040432 257262 5002 
0.039424 257434 5002 
0.064522 257593 5002 
0.039462 257926 5002 
0.041524 258885 5002 
0.039759 260052 5002 
0.037135 262937 5002 
0.041005 263640 5002 
0.040486 264606 5002 
0.040345 264968 5002 
0.038984 265991 5002 
0.070465 266096 5002 
0.039485 266809 5002 
0.038613 267557 5002 
0.041215 270225 5002 
0.039074 271268 5002 
0.040924 272165 5002 
0.040379 273554 5002 
0.041393 274090 5002 
0.042511 274756 5002 
0.040753 275252 5002 
0.041866 276144 5002 
0.048626 276264 5002 
0.065846 276399 5002 
0.046982 276826 5002 
0.046111 277456 5002 
0.041287 280256 5002 
0.040053 281971 5002 
0.041873 282189 5002 
0.04235 282383 5002 
0.04019 283399 5002 
0.040386 283680 5002 
0.039202 284661 5002 
0.04123 286667 5002 
0.050486 287055 5002 
0.055579 287525 5002 
0.0385 287927 5002 
0.040391 288547 5002 
0.052562 288579 5002 
0.039859 288868 5002 
0.039995 289358 5002 
0.043028 291422 5002 
0.040283 291537 5002 
0.038879 292281 5002 
0.039884 292583 5002 
0.047687 293298 5002 
0.040203 294350 5002 
0.039932 295511 5002 
0.049174 150 507 
0.047625 277 510 
0.05153 1195 537 
0.050111 2496 574 
0.037212 5797 668 
0.038263 6234 681 
0.038017 7416 714 
0.039336 8502 745 
0.037473 14045 904 
0.038656 14466 916 
0.037127 14627 920 
0.037146 14830 926 
0.039243 17342 998 
0.039403 18267 1025 
0.038682 18958 1044 
0.039738 20918 1100 
0.040495 21590 1120 
0.035913 21703 1123 
0.038143 21938 1129 
0.036779 22807 1154 
0.037791 23311 1169 
0.037874 24214 1195 
0.037225 24891 1214 
0.03604 24981 1217 
0.03974 25654 1236 
0.039089 28695 1323 
0.039535 29052 1333 
0.039348 29713 1352 
0.038577 30809 1383 
0.038088 30812 1383 
0.037143 30934 1387 
0.037531 32850 1442 
0.037508 33665 1465 
0.038942 34771 1496 
0.037956 35169 1508 
0.036697 35922 1529 
0.038222 36034 1533 
0.037168 38835 1613 
0.038075 39385 1629 
0.037413 39907 1644 
0.046626 40338 1656 
0.037707 41411 1687 
0.037554 41927 1701 
0.038629 42024 1704 
0.038242 42667 1723 
0.038952 43813 1755 
0.037469 44758 1783 
0.039753 44843 1785 
0.037187 45567 1806 
0.039404 47723 1867 
0.038589 48115 1879 
0.038219 48817 1899 
0.035123 52137 1994 
0.040715 52280 1998 
0.038976 52616 2007 
0.034481 54123 2051 
0.039068 54240 2054 
0.037473 54259 2055 
0.040034 54669 2066 
0.04514 55493 2090 
0.038519 57960 2161 
0.037365 58757 2183 
0.039131 61107 2251 
0.04216 61631 2266 
0.040619 62832 2300 
0.038508 63078 2307 
0.038762 63885 2330 
0.036447 66898 2417 
0.037371 66977 2419 
0.049118 69386 2488 
0.04777 70233 2513 
0.048355 70307 2515 
0.050727 71410 2546 
0.047981 73899 2618 
0.04706 75083 2652 
0.047531 75203 2655 
0.047868 75778 2672 
0.0362 77756 2728 
0.036853 78912 2761 
0.037234 78953 2763 
0.038431 83314 2888 
0.045574 84337 2917 
0.036261 87522 3009 
0.04078 88112 3025 
0.039821 88122 3026 
0.037702 88933 3049 
0.038923 89377 3062 
0.03811 90460 3093 
0.036289 91532 3124 
0.038352 91571 3125 
0.037992 94614 3212 
0.039469 96000 3252 
0.040427 96139 3256 
0.037803 96974 3280 
0.039633 99577 3355 
0.040872 99982 3367 
0.045682 100080 3370 
0.038615 100584 3384 
0.036545 101198 3402 
0.040519 101678 3415 
0.037149 102280 3433 
0.038522 102301 3433 
0.040305 102603 3442 
0.038003 102917 3451 
0.038282 102931 3452 
0.040043 103148 3458 
0.03774 107207 3575 
0.038999 108479 3611 
0.037489 109581 3643 
0.038541 112198 3718 
0.036633 114553 3785 
0.039352 116104 3830 
0.038876 117276 3864 
0.037302 118219 3891 
0.038728 118643 3903 
0.045588 119181 3919 
0.037549 120609 3960 
0.03747 121186 3977 
0.038465 122652 4019 
0.039455 122766 4022 
0.038984 122834 4024 
0.037632 123905 4055 
0.038325 128112 4176 
0.036626 128217 4179 
0.064249 128830 4196 
0.036562 129790 4224 
0.038572 131282 4267 
0.038801 131799 4282 
0.062447 133190 4322 
0.039275 133309 4325 
0.039078 135381 4385 
0.042193 136038 4404 
0.038526 139025 4490 
0.040463 140267 4526 
0.038356 140388 4530 
0.063238 140459 4532 
0.038762 141793 4570 
0.038067 143018 4606 
0.038661 143771 4627 
0.073166 143830 4629 
0.038986 144832 4658 
0.040671 146365 4702 
0.038246 146619 4709 
0.037456 148541 4765 
0.036526 149076 4780 
0.039045 152365 4875 
0.038869 152471 4878 
0.036256 153052 4894 
0.040251 153949 4920 
0.035906 154646 4941 
0.040659 156512 4994 
0.037519 157552 5002 
0.037167 157895 5002 
0.078694 158622 5002 
0.038551 160098 5002 
0.038234 160459 5002 
0.038823 162735 5002 
0.037881 163883 5002 
0.037357 164596 5002 
0.038043 165154 5002 
0.038692 166237 5002 
0.037492 167076 5002 
0.040964 167682 5002 
0.040822 169777 5002 
0.036965 169882 5002 
0.068374 174077 5002 
0.038076 175385 5002 
0.062551 177203 5002 
0.037016 178930 5002 
0.036674 179678 5002 
0.038969 181002 5002 
0.048058 181653 5002 
0.052096 182202 5002 
0.0342 182403 5002 
0.038351 182881 5002 
0.040145 183455 5002 
0.038523 183532 5002 
0.039009 183609 5002 
0.037811 186217 5002 
0.038353 187019 5002 
0.038163 189528 5002 
0.047738 189944 5002 
0.036876 190134 5002 
0.042502 191759 5002 
0.065031 192718 5002 
0.037257 194632 5002 
0.039526 196096 5002 
0.037106 196946 5002 
0.039792 198109 5002 
0.0391 198423 5002 
0.040287 199332 5002 
0.038004 200177 5002 
0.039265 200201 5002 
0.036712 200734 5002 
0.035945 202014 5002 
0.040362 202177 5002 
0.041703 205182 5002 
0.040408 205577 5002 
0.037793 209203 5002 
0.037937 209407 5002 
0.036781 210021 5002 
0.03944 211830 5002 
0.035396 212358 5002 
0.037315 212493 5002 
0.038655 212698 5002 
0.03924 214349 5002 
0.037761 214892 5002 
0.039414 216430 5002 
0.038966 216889 5002 
0.037124 217187 5002 
0.03777 217411 5002 
0.036877 218377 5002 
0.037817 218600 5002 
0.038506 218897 5002 
0.040168 219471 5002 
0.03817 220269 5002 
0.036484 221633 5002 
0.042464 223584 5002 
0.038156 223825 5002 
0.050928 223987 5002 
0.048085 224597 5002 
0.037771 228020 5002 
0.043007 228104 5002 
0.039592 229798 5002 
0.038839 231801 5002 
0.04855 232629 5002 
0.049928 234070 5002 
0.057932 236180 5002 
0.045961 237412 5002 
0.050507 238420 5002 
0.048871 240053 5002 
0.049913 240265 5002 
0.038081 243687 5002 
0.039449 246683 5002 
0.042767 247701 5002 
0.03829 248319 5002 
0.038139 248923 5002 
0.039601 249187 5002 
0.0376 250065 5002 
0.051215 253048 5002 
0.038062 253144 5002 
0.039287 253573 5002 
0.039795 253677 5002 
0.040207 258057 5002 
0.03994 258171 5002 
0.039065 258829 5002 
0.042143 258917 5002 
0.03824 262790 5002 
0.036881 262986 5002 
0.061022 266087 5002 
0.038531 266487 5002 
0.036393 266632 5002 
0.040052 268214 5002 
0.040341 268953 5002 
0.038976 269862 5002 
0.037321 270309 5002 
0.037615 270351 5002 
0.037253 270428 5002 
0.036833 271589 5002 
0.039834 272486 5002 
0.038032 274564 5002 
0.036972 275586 5002 
0.037311 276882 5002 
0.04267 277447 5002 
0.06662 278239 5002 
0.072993 278262 5002 
0.037938 281645 5002 
0.039567 282325 5002 
0.036869 284267 5002 
0.070947 284270 5002 
0.037387 284505 5002 
0.037297 285565 5002 
0.03803 285642 5002 
0.043114 287179 5002 
